"PERS_ID","YM_in","YM_out"
520740493,201406,201808
520744381,201406,201712
520746659,201406,201712
520746725,201406,201809
520747151,201406,201810
520747429,201406,201802
520747517,201406,201806
520747793,201406,201808
520749691,201406,201802
520749895,201406,201810
520750849,201406,201710
520753125,201406,201808
520755433,201410,201808
520755443,201410,201808
520758923,201408,201712
520759463,201406,201807
520759795,201406,201806
520760651,201406,201707
520761081,201406,201803
520761969,201406,201808
520764879,201406,201808
520764913,201406,201808
520765709,201406,201808
520765871,201406,201801
520766973,201406,201805
520768551,201406,201806
520769355,201406,201706
520771455,201406,201802
520773005,201407,201803
520775051,201407,201803
520777445,201407,201808
520780515,201407,201804
520784309,201407,201710
520784569,201407,201802
520784901,201407,201803
520785011,201407,201807
520785233,201407,201809
520785587,201407,201808
520788947,201407,201809
520794933,201407,201809
520796089,201407,201710
520797109,201407,201809
520797281,201407,201808
520798135,201407,201809
520798913,201310,201708
520800535,201407,201810
520800729,201407,201809
520802555,201407,201805
520802727,201407,201711
520806057,201407,201809
520806129,201407,201810
520808339,201407,201709
520810891,201407,201803
520811931,201407,201712
520812581,201407,201710
520814495,201407,201809
520815097,201407,201809
520815165,201407,201708
520815221,201407,201808
520816293,201407,201710
520817853,201407,201807
520818229,201407,201810
520818485,201407,201810
520818783,201407,201803
520818933,201407,201808
520818987,201407,201807
520819045,201407,201809
520821569,201407,201807
520821795,201407,201809
520825561,201407,201807
520825773,201407,201806
520827531,201407,201807
520830047,201407,201808
520831231,201407,201808
520832035,201407,201808
520832497,201408,201710
520832693,201407,201710
520832699,201407,201808
520833503,201407,201711
520833507,201407,201711
520833633,201407,201709
520835737,201407,201807
520836643,201407,201808
520836777,201407,201808
520836817,201407,201803
520837105,201407,201801
520839695,201407,201710
520839779,201407,201708
520841069,201404,201803
520841507,201405,201710
520842621,201408,201807
520844471,201408,201710
520844487,201408,201807
520846441,201408,201810
520847399,201408,201803
520848129,201408,201810
520849401,201408,201803
520849835,201408,201803
520849853,201408,201801
520850837,201408,201809
520850999,201408,201806
520851587,201408,201808
520851851,201501,201802
520852571,201408,201710
520852583,201408,201808
520853353,201408,201708
520853365,201408,201805
520853847,201408,201801
520855047,201408,201802
520855417,201408,201805
520855457,201408,201808
520856459,201408,201805
520857263,201408,201809
520857819,201408,201808
520857941,201408,201808
520858401,201408,201810
520858491,201408,201810
520858503,201408,201803
520860875,201408,201810
520861001,201408,201810
520861155,201408,201806
520863253,201408,201809
520863613,201408,201808
520863651,201408,201803
520864089,201408,201712
520864141,201408,201807
520865685,201408,201807
520868831,201408,201712
520869957,201408,201810
520873831,201408,201709
520874551,201408,201803
520876867,201408,201710
520877115,201408,201801
520879645,201408,201807
520879651,201408,201802
520879827,201408,201802
520884509,201408,201806
520884601,201408,201803
520884607,201408,201801
520885451,201408,201805
520888073,201408,201808
520889501,201408,201808
520889521,201408,201808
520893809,201408,201810
520894027,201408,201801
520894049,201408,201712
520896991,201408,201710
520897051,201408,201806
520898109,201408,201808
520899357,201408,201711
520899473,201408,201709
520902105,201402,201801
520902683,201409,201809
520902863,201409,201807
520905767,201409,201803
520905777,201409,201803
520905963,201409,201804
520908185,201409,201809
520909787,201409,201810
520914067,201409,201807
520914735,201409,201804
520916993,201409,201710
520917231,201408,201808
520917543,201409,201803
520918617,201409,201801
520918787,201409,201710
520919299,201409,201809
520920649,201409,201805
520923805,201409,201805
520925243,201408,201710
520926621,201409,201804
520929907,201409,201808
520930895,201409,201807
520931065,201409,201711
520932555,201408,201807
520932557,201408,201807
520932725,201409,201809
520933651,201409,201807
520934923,201409,201801
520935063,201409,201804
520936329,201410,201808
520936809,201411,201804
520939983,201409,201802
520940007,201409,201802
520941719,201109,201509
520942545,201409,201808
520942587,201409,201809
520945397,201409,201808
520945503,201409,201710
520945957,201411,201810
520951815,201409,201807
520953915,201409,201801
520958785,201408,201801
520958797,201408,201801
520960581,201409,201809
520961745,201102,201408
520964471,201409,201808
520964641,201409,201810
520964903,201409,201803
520965129,201409,201809
520965501,201409,201809
520968009,201409,201711
520971629,201410,201808
520971645,201410,201809
520972665,201409,201711
520972671,201409,201711
520974217,201410,201808
520974227,201410,201803
520976069,201410,201712
520977255,201410,201710
520980073,201410,201802
520981457,201410,201711
520986757,201410,201808
520987419,201411,201712
520992645,201410,201807
520992911,201410,201809
520996139,201410,201805
520996233,201410,201810
521000245,201410,201802
521004523,201410,201803
521006821,201410,201809
521007161,201410,201802
521009517,201410,201807
521009885,201410,201809
521010507,201410,201711
521011033,201404,201709
521012119,201410,201710
521012337,201410,201710
521017863,201410,201710
521020041,201410,201810
521020667,201409,201805
521022357,201410,201805
521022723,201410,201805
521022827,201410,201805
521023553,201403,201809
521027363,201410,201806
521029065,201410,201808
521030121,201410,201809
521032559,201411,201809
521034799,201411,201807
521034815,201411,201807
521035851,201411,201806
521036913,201410,201802
521041563,201411,201810
521053647,201411,201806
521053753,201410,201805
521058011,201411,201807
521058299,201411,201711
521064193,201411,201805
521067299,201501,201803
521073853,201411,201808
521074197,201411,201804
521081973,201411,201807
521085053,201411,201809
521087383,201412,201809
521090415,201412,201810
521093143,201002,201504
521095809,201412,201809
521098483,201412,201807
521098687,201412,201803
521100999,201412,201805
521103509,201412,201804
521104925,201412,201805
521108475,201412,201809
521109759,201412,201809
521110695,201412,201803
521112023,201412,201804
521112519,201412,201802
521113821,201412,201805
521115033,201412,201801
521115253,201412,201808
521115955,201412,201803
521122519,201412,201802
521124121,201412,201806
521131119,201412,201807
521131901,201501,201803
521131925,201501,201803
521133449,201501,201802
521135923,201501,201802
521140031,201501,201806
521145397,201501,201809
521145737,201412,201807
521148183,201501,201805
521163871,201501,201803
521169277,201501,201803
521174785,201501,201807
521183517,201501,201801
521185137,201501,201804
521187043,201501,201809
521189117,201501,201801
521194083,201502,201802
521196019,201502,201807
521198165,201502,201802
521199869,201502,201804
521202309,201502,201803
521203751,201502,201803
521204769,201502,201805
521205421,201502,201809
521206405,201502,201803
521208833,201502,201803
521218441,201502,201804
521221961,201502,201803
521228959,201502,201803
521229749,201502,201804
521229903,201508,201810
521232441,201502,201805
521232545,201502,201806
521233593,201502,201804
521233671,201206,201803
521234325,201502,201804
521235855,201502,201808
521239481,201502,201809
521239867,201502,201804
521242519,201502,201807
521244337,201503,201804
521244601,201503,201804
521252909,201503,201808
521262909,201503,201804
521263645,201503,201807
521263773,201503,201807
521265771,201503,201803
521267737,201503,201806
521273851,201503,201809
521276413,201503,201807
521279189,201503,201810
521281943,201503,201808
521284679,201503,201808
521287163,201503,201804
521301731,201504,201806
521304485,201504,201808
521304487,201504,201808
521310957,201504,201806
521312847,201504,201808
521326997,201504,201807
521335005,201504,201808
521335211,201504,201808
521335635,201504,201810
521335721,201504,201810
521336203,201504,201807
521336571,201504,201804
521336575,201504,201804
521337303,201504,201807
521340511,201504,201810
521342925,201504,201808
521342977,201504,201804
521343661,201504,201807
521343709,201504,201806
521344333,201504,201810
521346261,201504,201808
521346297,201504,201806
521346299,201504,201806
521346375,201504,201807
521346723,201504,201810
521347225,201504,201810
521347293,201504,201809
521348923,201504,201809
521351745,201504,201807
521351749,201504,201808
521353213,201504,201806
521353599,201504,201810
521355841,201504,201807
521355861,201504,201804
521356113,201505,201809
521357279,201505,201805
521358141,201504,201808
521358647,201505,201807
521358855,201505,201807
521359091,201505,201807
521359101,201505,201806
521359367,201505,201808
521362433,201505,201808
521362525,201505,201807
521365305,201505,201805
521366273,201505,201805
521366311,201505,201807
521366913,201505,201806
521368843,201505,201807
521374591,201505,201807
521377131,201505,201809
521377699,201505,201807
521377921,201505,201806
521379499,201505,201810
521379673,201505,201806
521380071,201505,201809
521380509,201505,201806
521380957,201505,201808
521381235,201505,201810
521381293,201505,201808
521381597,201505,201810
521381897,201505,201808
521383267,201505,201809
521383491,201505,201810
521383541,201505,201806
521383551,201505,201810
521383617,201505,201809
521383643,201505,201806
521383769,201505,201809
521383777,201505,201810
521384969,201505,201809
521386847,201505,201805
521387351,201505,201808
521387719,201505,201810
